PRED_NRM_P_GEN_MIN,PRED_NRM_P_GEN_MAX
0.0012670491927563503,-0.0014694255670744103
0.0012670491927563503,-0.0014694255670744103
0.0012670491927563503,-0.0014694255670744103
0.0012670491927563503,-0.0014694255670744103
0.0012670491927563503,-0.0014694255670744103
0.0012670491927563503,-0.0014694255670744103
0.001271113897068685,-0.0018804730737875717
0.001271113897068685,-0.0018804730737875717
0.0012670491927563503,0.0012659657429534839
0.0060211745347753575,0.09293471545193756
0.05150205620356759,0.17819463057594834
0.061033792647771715,0.1918159706748222
0.07812154505877818,0.2220804641186271
0.1196593012938796,0.24095630952336172
0.053123178259887195,0.1774399542989446
0.009629662780568923,0.11613100200283974
0.001986375764599091,0.0033130852694298837
0.0007687433222698163,-0.0037813753109409874
0.001271113897068685,-0.0018804730737875717
0.0007687433222698163,-0.0038533514826799764
0.001271113897068685,-0.00226419472818157
0.001271113897068685,-0.00226419472818157
0.0012670491927563503,-0.0014694255670744103
0.0009181420182195691,-0.0073577882085551875
0.0012670491927563503,-0.0014694255670744103
0.0012670491927563503,-0.0014694255670744103
0.001271113897068685,-0.00226419472818157
0.001271113897068685,-0.00226419472818157
0.001271113897068685,-0.002137663014236299
0.0012938667331618338,-8.973861084266921e-05
0.001271113897068685,-0.00226419472818157
0.001271113897068685,-0.002137663014236299
0.001302808574795522,0.002576989653710895
0.0027743424442204043,0.022303626866097624
0.02382895135468158,0.10110199487931236
0.05945223389025136,0.21616057228949642
0.19071674408301093,0.33565935383749
0.14016417913863397,0.3339346262626236
0.06729970414335293,0.1731170071181983
0.005416388371384689,0.06905867598064182
0.0017889677530538838,-0.0007918605589544178
0.0018401377837520575,-0.00015517799978940908
0.0016074497376182782,-0.00015517799978940908
0.0017889677530538838,-0.005172808526990569
0.001302808574795522,-0.00014560787802518496
0.001271113897068685,-0.002137663014236299
0.001271113897068685,-0.00226419472818157
0.001271113897068685,-0.00226419472818157
0.001271113897068685,-0.002137663014236299
0.001271113897068685,-0.0018804730737875717
0.0012670491927563503,-0.0014694255670744103
0.001271113897068685,-0.0018804730737875717
0.0009181420182195691,-0.0073577882085551875
0.0009181420182195691,-0.0073577882085551875
0.0009181420182195691,-0.0073577882085551875
0.0009181420182195691,-0.0073577882085551875
0.0016334038857499752,-0.003572052098509199
0.032034908096843985,0.12852835504188576
0.05122669688085421,0.14438783338320116
0.0510833308048855,0.1579708525371977
0.058238613118307005,0.1665483176984042
0.1196593012938796,0.30069811945381236
0.042670534640813725,0.13671874742024087
0.047543504775022796,0.17169197819319676
0.001986375764599091,0.003318641646134489
0.0012670491927563503,-0.0015302429359862466
0.0009181420182195691,-0.0073577882085551875
0.0009181420182195691,-0.0073577882085551875
0.0009181420182195691,-0.007418605577467024
0.0009181420182195691,-0.007418605577467024
0.0012670491927563503,-0.0014694255670744103
0.0007646786179574815,-0.0033703278042278265
0.0002375405954293301,-0.0015519976228088625
0.0014450815466619282,0.0046884414417548885
0.00013335680797415362,-0.0018759213640065155
0.0002806913317301755,0.00043550948766191367
0.0003369166610152617,-0.003785546541054158
0.0002806913317301755,-0.0035449551498186733
0.0002806913317301755,-0.000993191863384123
0.0002706227129434607,-0.003906297744859991
0.00011753477266778081,-0.00257935822649281
0.0026295847558161353,0.014803665759546116
0.0035354022545310048,0.015634028197017126
0.007296412774182499,0.11598185166805669
0.03226530853210926,0.14561188101269196
0.002409067772393446,0.014738057660113305
0.0038287370975946555,0.02073154925513875
0.0046081561907496465,0.017847186040720373
0.0014344340807260524,0.000417864009481987
-5.071690844601169e-05,0.00010918582550771094
0.0008793344422154596,0.002381447537114132
0.0008793344422154596,0.0028431630595853437
0.0008664802008834093,0.003210341143883719
0.0008664802008834093,0.004068917610961099
0.0003641096260845405,0.0013369982524556777
0.0008664802008834093,0.0020803866567288896
0.0003382664319510003,0.003159687960321994
0.0004310137448010697,0.0006937653285197003
0.0007687433222698163,-0.0037316653723004868
0.0007687433222698163,-0.004165096965334988
0.0007687433222698163,-0.004165096965334988
0.001271113897068685,-0.0018804730737875717
0.001271113897068685,-0.002137663014236299
0.001271113897068685,-0.002137663014236299
0.001271113897068685,-0.002137663014236299
0.0029171156664212095,0.04705996489947548
0.05026782113055699,0.17169197819319676
0.05150205620356759,0.18736341878451654
0.047543504775022796,0.1868520419981288
0.04958335223002449,0.1868520419981288
0.05288036323093509,0.18690975229446194
0.002939868502514358,0.09115857943362442
0.001271113897068685,-0.0018350997540273642
0.001271113897068685,-0.0012358642965056524
0.001271113897068685,0.0034181571477003366
0.0008365723024375343,0.0061026930298459835
0.0008880955831565382,0.0037759045669211446
0.0008498273721675958,0.009353509789720741
0.0017914704076586328,0.007582845550445422
0.00196555018790743,0.008591115663262512
0.00033476914710569195,-0.001986348922760051
0.0008116002994549692,0.00035988600055098614
0.00037262357029862515,-0.003467967382126076
0.00037262357029862515,-0.0030721442304377337
0.00037262357029862515,-0.003441295025429193
0.0006677683944014769,0.000828046912371268
0.000588038253641063,0.0006228004034706695
0.0005841875664001221,0.0008014456250893944
0.0007059736288420752,0.00024008296060915274
0.0024795407957587407,0.014086074393929544
0.0424538837802807,0.1374636874468279
0.12519550548119235,0.3563594720702133
0.06267671152824403,0.22597442973853596
0.09985547469870139,0.2698820038412416
0.02996224351458148,0.12051469866454445
0.0039224649547189155,0.08639379909424628
0.0005214854559428797,0.00038399756010688596
0.0005214854559428797,0.000645276392825526
0.0005888946450678762,-0.0030461670109979016
0.0005862271059627194,-0.010164951695368376
0.0005237891961142646,-0.010010108604322377
0.0004918430238653726,0.00337703856321232
0.0005775340798180623,0.0006061428587262573
0.0005827306958740412,0.00022259113729615278
0.000595770690771488,0.00029708906362156326
0.0005774315901373296,3.700287263874949e-05
0.0012557190720386907,0.000960297114394618
0.0005641348329174652,0.0011363165041835199
0.0012236808726713315,0.006233799769285705
0.0011630527253158472,0.0051376839761492965
0.0011630527253158472,0.003191280261679852
0.0011630527253158472,-0.006702877843199404
0.001180955732983676,-0.007166656553406793
0.00227229902004767,0.00986945184508126
