PRED_NRM_P_GEN_MIN,PRED_NRM_P_GEN_MAX
0.0036595266935900983,0.030011740945913565
0.0036595266935900983,0.030011740945913565
0.0036595266935900983,0.030011740945913565
0.0036595266935900983,0.030011740945913565
0.0036595266935900983,0.030011740945913565
0.0036595266935900983,0.030011740945913565
0.0036595266935900983,0.030011740945913565
0.0036595266935900983,0.030011740945913565
0.00467075089680594,0.03197587592750108
0.021355950249867327,0.06438410312369501
0.04158043431418416,0.10366680275544524
0.06281614258171683,0.14491363736878296
0.07950134193477822,0.1773218645649769
0.09517531708462376,0.20776595677958332
0.06180491837850099,0.14294950238719545
0.02337839865629901,0.06831237308687003
0.005176362998413861,0.03295794341829483
0.0036595266935900983,0.030011740945913565
0.0036595266935900983,0.030011740945913565
0.0036595266935900983,0.030011740945913565
0.0036595266935900983,0.030011740945913565
0.0036595266935900983,0.030011740945913565
0.0036595266935900983,0.030011740945913565
0.0036595266935900983,0.030011740945913565
0.0036595266935900983,0.030011740945913565
0.0036595266935900983,0.030011740945913565
0.0036595266935900983,0.030011740945913565
0.0036595266935900983,0.030011740945913565
0.0036595266935900983,0.030011740945913565
0.0036595266935900983,0.030011740945913565
0.0036595266935900983,0.030011740945913565
0.0036595266935900983,0.030011740945913565
0.00467075089680594,0.03197587592750108
0.014782992928964355,0.05161722574337618
0.026917683367554453,0.07518684552242633
0.06079369417528514,0.14098536740560794
0.11691663745376435,0.2499948588837148
0.10427633491356633,0.2254431716138709
0.06079369417528514,0.14098536740560794
0.01781666553861188,0.05750963068813872
0.004165138795198019,0.03099380843670732
0.0036595266935900983,0.030011740945913565
0.0036595266935900983,0.030011740945913565
0.0036595266935900983,0.030011740945913565
0.0036595266935900983,0.030011740945913565
0.0036595266935900983,0.030011740945913565
0.0036595266935900983,0.030011740945913565
0.0036595266935900983,0.030011740945913565
0.0036595266935900983,0.030011740945913565
0.0036595266935900983,0.030011740945913565
0.0036595266935900983,0.030011740945913565
0.0036595266935900983,0.030011740945913565
0.0036595266935900983,0.030011740945913565
0.0036595266935900983,0.030011740945913565
0.0036595266935900983,0.030011740945913565
0.0036595266935900983,0.030011740945913565
0.005176362998413861,0.03295794341829483
0.027928907570770295,0.07715098050401384
0.05270390054955841,0.12527228755290787
0.05270390054955841,0.12527228755290787
0.06534420308975643,0.14982397482275173
0.09972582599909505,0.21660456419672713
0.03753553750132079,0.09581026282909519
0.03601870119649703,0.09286406035671392
0.005176362998413861,0.03295794341829483
0.0036595266935900983,0.030011740945913565
0.0036595266935900983,0.030011740945913565
0.0036595266935900983,0.030011740945913565
0.0036595266935900983,0.030011740945913565
0.0036595266935900983,0.030011740945913565
0.0036595266935900983,0.030011740945913565
0.0036595266935900983,0.030011740945913565
0.0036595266935900983,0.030011740945913565
0.0036595266935900983,0.030011740945913565
0.0036595266935900983,0.030011740945913565
0.0036595266935900983,0.030011740945913565
0.0036595266935900983,0.030011740945913565
0.0036595266935900983,0.030011740945913565
0.0036595266935900983,0.030011740945913565
0.0036595266935900983,0.030011740945913565
0.0036595266935900983,0.030011740945913565
0.010232484014493068,0.042778618326232386
0.013771768725748514,0.04965309076178868
0.021355950249867327,0.06438410312369501
0.028434519672378214,0.07813304799480758
0.013266156624140593,0.04867102327099492
0.013771768725748514,0.04965309076178868
0.010738096116100989,0.04376068581702614
0.0036595266935900983,0.030011740945913565
0.0036595266935900983,0.030011740945913565
0.0036595266935900983,0.030011740945913565
0.0036595266935900983,0.030011740945913565
0.0036595266935900983,0.030011740945913565
0.0036595266935900983,0.030011740945913565
0.0036595266935900983,0.030011740945913565
0.0036595266935900983,0.030011740945913565
0.0036595266935900983,0.030011740945913565
0.0036595266935900983,0.030011740945913565
0.0036595266935900983,0.030011740945913565
0.0036595266935900983,0.030011740945913565
0.0036595266935900983,0.030011740945913565
0.0036595266935900983,0.030011740945913565
0.0036595266935900983,0.030011740945913565
0.0036595266935900983,0.030011740945913565
0.0036595266935900983,0.030011740945913565
0.016805441335396038,0.05554549570655121
0.03804114960292871,0.09679233031988894
0.04360288272061584,0.10759507271862026
0.03753553750132079,0.09581026282909519
0.03753553750132079,0.09581026282909519
0.03500747699328119,0.09089992537512641
0.01731105343700396,0.05652756319734496
0.0036595266935900983,0.030011740945913565
0.0036595266935900983,0.030011740945913565
0.0036595266935900983,0.030011740945913565
0.0036595266935900983,0.030011740945913565
0.0036595266935900983,0.030011740945913565
0.0036595266935900983,0.030011740945913565
0.0036595266935900983,0.030011740945913565
0.0036595266935900983,0.030011740945913565
0.0036595266935900983,0.030011740945913565
0.0036595266935900983,0.030011740945913565
0.0036595266935900983,0.030011740945913565
0.0036595266935900983,0.030011740945913565
0.0036595266935900983,0.030011740945913565
0.0036595266935900983,0.030011740945913565
0.0036595266935900983,0.030011740945913565
0.0036595266935900983,0.030011740945913565
0.0036595266935900983,0.030011740945913565
0.013771768725748514,0.04965309076178868
0.03247941648524158,0.08598958792115763
0.10377072281195841,0.22446110412307718
0.07444522091869901,0.16750118965703936
0.0865799113572891,0.19107080943608945
0.03197380438363366,0.08500752043036387
0.019333501843435644,0.06045583316051999
0.0036595266935900983,0.030011740945913565
0.0036595266935900983,0.030011740945913565
0.0036595266935900983,0.030011740945913565
0.0036595266935900983,0.030011740945913565
0.0036595266935900983,0.030011740945913565
0.0036595266935900983,0.030011740945913565
0.0036595266935900983,0.030011740945913565
0.0036595266935900983,0.030011740945913565
0.0036595266935900983,0.030011740945913565
0.0036595266935900983,0.030011740945913565
0.0036595266935900983,0.030011740945913565
0.0036595266935900983,0.030011740945913565
