PRED_NRM_P_GEN_MIN
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.014747474772727266
0.03782828288636363
0.298206689031746
0.298206689031746
0.298206689031746
0.14394444445000004
0.04517282177272727
0.007428571399999999
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.007428571399999999
0.0730585202285714
0.298206689031746
0.298206689031746
0.17483870964516124
0.14394444445000004
0.075540986
0.035134099603448286
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0008417508333333333
0.014747474772727266
0.03782828288636363
0.06587301582142857
0.14394444445000004
0.06963340160606057
0.11248971541379311
0.075540986
0.014747474772727266
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.003409961689655173
0.03782828288636363
0.055762963000000006
0.11248971541379311
0.14394444445000004
0.14394444445000004
0.06963340160606057
0.06963340160606057
0.0028632478653846153
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.014747474772727266
0.06963340160606057
0.0730585202285714
0.06963340160606057
0.014747474772727266
0.0028632478653846153
0.0028632478653846153
0.003409961689655173
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0028632478653846153
0.014747474772727266
0.014747474772727266
0.04517282177272727
0.014747474772727266
0.007428571399999999
0.0008417508333333333
0.0008417508333333333
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0028632478653846153
0.007428571399999999
0.03910569103658537
0.06587301582142857
0.14394444445000004
0.0730585202285714
0.06931216933333333
0.0028632478653846153
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.035134099603448286
0.14394444445000004
0.14394444445000004
0.14394444445000004
0.06587301582142857
0.06587301582142857
0.0730585202285714
0.014747474772727266
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.04517282177272727
0.075540986
0.06587301582142857
0.298206689031746
0.16328888891999999
0.06931216933333333
0.05455546789655173
0.04517282177272727
0.003409961689655173
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0008417508333333333
0.04517282177272727
0.014747474772727266
0.026477541404255324
0.026477541404255324
0.055762963000000006
0.055762963000000006
