PRED_NRM_P_GEN_MIN
0.017438064010208768
0.016547259658340044
0.01570599644183958
0.01594078092054986
0.012692002928604187
0.013057641130936451
0.013891236283731137
0.012138527099485832
0.01354641191885421
0.0438750623347859
0.0431176770886539
0.019362734152837083
0.1724792423867727
0.12928471180657097
0.0012259150443883066
0.03232632662371217
0.04057378396177015
0.014431533152146306
0.01122841342297122
0.013878623867293674
0.012904240421201654
0.012852999656940658
0.01436216977170958
0.01358760343638267
0.012024418287923458
0.011463990197478471
0.012595006699589253
0.011130812924450742
0.009280499501594056
0.011723643277180576
0.011302438363520087
0.013701590932837751
0.018640410658162812
0.037221947683045334
0.12464234569105216
0.021155650483821523
0.3425864964665821
0.03796758492413389
0.13996537291276367
-0.013617669194820645
0.04653273855825703
0.010071849785953338
0.01103115859192784
0.01409863656528089
0.01557410854878484
0.017036915189270876
0.016998070520498634
0.016215985379558054
0.01922166026610285
0.018276677644520026
0.01971303571170481
0.019607912667529495
0.020163194220449446
0.019458798417064008
0.02010067524783367
0.02075870757688293
0.028356419337716834
0.05218110727127524
-0.10928538993669278
0.007162853026459151
0.12658996915753007
-0.13414291999825978
-0.07118116015314356
-0.060837162335771064
0.03536379983981576
0.009982919987992181
0.010829184942886774
0.011943776699128397
0.013967011430013235
0.015355821384177806
0.016051780000162955
0.015950416358757172
0.0157648297076365
0.014844908524645609
0.018180987005971053
0.016564188825151552
0.01200213111873595
0.011841427924321982
0.012702858785070395
0.013527547997542091
0.016212755852562002
0.06989445226521142
-0.08013820436701578
-0.07286831137673587
0.007442170980043419
0.045364310750679385
0.21922509773227872
0.1534327955021355
0.03058832928363288
0.009891559384735307
0.008080332429814666
0.009010853193368154
0.009730395436585729
0.010945973787700472
0.009292353583775684
0.013203511318367736
0.015568494785598977
0.01723456058868124
0.018386962398155196
0.01833905667938908
0.016695343214939276
0.014274996695332623
0.014332269304107262
0.011518608160274516
0.012415212819421276
0.03756723102712002
-0.09515845730901716
-0.06965344488879864
-0.02271813973223956
0.052116249070232504
0.03598640809844668
0.030001504383365477
0.018651353263569495
0.010406847936342847
0.005818749879013443
0.005453527494617708
0.00405579483647657
0.0037099467779187073
0.00458238659943945
0.006383653544249204
0.0064777676276664
0.0066481839138761295
0.0073652450603505365
0.0067835149341080175
0.006969101585257112
0.007153301101661361
0.00718113680964351
0.010105632203417661
0.013315152851044024
0.03322891003231533
