PRED_NRM_P_GEN_MAX
-0.004626769579573029
-0.002609192239688623
-0.003766452528088069
-0.002457701276511197
-0.006749147989272034
0.0050059750361426646
0.006177727664799655
0.0023370707325609547
9.946331721087391e-05
0.050844979379336054
0.10159838112010569
0.29683833042354907
0.3712564670833153
0.3633924724744698
0.19630179533693268
0.038720711104458884
0.03456555412755838
-0.006849677697968067
-0.013218028330696623
-0.008249095790573537
-0.014051217101408255
-0.01084553839286761
-0.011602053482119663
-0.009679854144124292
-0.01227765396547159
-0.01359854197687578
-0.007976397129045054
-0.01056812857047869
-0.011134857073061052
-0.007433554344172474
-0.005458096806007434
-0.005007806206173775
0.003018039327591327
0.03532890452665102
0.14126830385648256
0.3332704355449815
0.4052869970178324
0.23465870418417273
0.18956301974110146
0.08614052441424337
0.04722705534915405
-0.01077056408722494
-0.008861399301862591
-0.0038826855823423977
-0.0014087492627106886
-0.0020970146308470325
-0.0021072949909326203
-0.00010656557173597164
-0.004781797438008116
-0.0027436593779525207
-0.0066581641748006855
-0.0033057056639430532
-0.0052255494215082115
-0.0032042592821403568
-0.0019020755911656401
-0.0038551160094177713
0.008216694110382955
0.04316694065080986
0.09106041365996183
0.15830372902856696
0.2029177435098484
0.11304354868897332
0.1700860916303538
0.061838928106926754
0.022392136989458026
-0.014872340736595244
-0.01941144282848456
-0.016912234627821255
-0.016279611984553397
-0.016967877352689755
-0.012371204511887514
-0.009058011041630544
-0.012286106870084065
-0.010301726190886663
-0.0007795978307339077
0.0031475429066300685
-0.005663902965473448
-0.006999782497823648
0.0006782063691151456
-0.0013515077305965807
0.0024196015712345392
0.08156644964333562
0.1140508141566261
0.17427979320441833
0.22664438776676607
0.20450776638027265
0.12283162865484393
0.10433450705940381
0.009888013485952382
-0.022777974100567838
-0.02811947454030003
-0.0319905023163756
-0.03253148870150647
-0.03315150434852711
-0.03553427464644172
-0.031036721551280566
-0.020584669199473934
-0.019840319814317806
-0.01717798307133825
-0.013856365640737413
-0.013054017950282559
-0.013599187371316745
-0.014655999639290498
-0.010170525415419423
-0.012627453936030736
0.027125561670856387
0.10492039126012394
0.12479401464756813
0.1158706532109751
0.0387384799642554
0.01773701002968162
0.01200075249403965
0.0038554240525817533
-0.01042411100924834
-0.019282457310435305
-0.023943667072869792
-0.02456836493648226
-0.025955646269260425
